# Curve 0 of 1, 3600 points
# Curve title: ""P3DT-TS1_Loch_AB_CDFT_PBE_theta_AB.dat" u 1:9"
# x y type
 76.4212 -1.09491  o
 76.5213 -1.09494  o
 76.6213 -1.09496  o
 76.7213 -1.09499  o
 76.8213 -1.095  o
 76.9214 -1.09502  o
 77.0214 -1.09503  o
 77.1214 -1.09505  o
 77.2215 -1.09505  o
 77.3215 -1.09506  o
 77.4215 -1.09506  o
 77.5215 -1.09506  o
 77.6216 -1.09506  o
 77.7216 -1.09506  o
 77.8216 -1.09505  o
 77.9216 -1.09504  o
 78.0217 -1.09503  o
 78.1217 -1.09502  o
 78.2217 -1.095  o
 78.3218 -1.09498  o
 78.4218 -1.09496  o
 78.5218 -1.09494  o
 78.6218 -1.09491  o
 78.7219 -1.09488  o
 78.8219 -1.09485  o
 78.9219 -1.09482  o
 79.022 -1.09478  o
 79.122 -1.09474  o
 79.222 -1.0947  o
 79.322 -1.09466  o
 79.4221 -1.09461  o
 79.5221 -1.09456  o
 79.6221 -1.09451  o
 79.7221 -1.09446  o
 79.8222 -1.0944  o
 79.9222 -1.09434  o
 80.0222 -1.09428  o
 80.1223 -1.09422  o
 80.2223 -1.09415  o
 80.3223 -1.09408  o
 80.4223 -1.09401  o
 80.5224 -1.09394  o
 80.6224 -1.09386  o
 80.7224 -1.09379  o
 80.8225 -1.09371  o
 80.9225 -1.09362  o
 81.0225 -1.09354  o
 81.1225 -1.09345  o
 81.2226 -1.09337  o
 81.3226 -1.09328  o
 81.4226 -1.09319  o
 81.5226 -1.09309  o
 81.6227 -1.093  o
 81.7227 -1.0929  o
 81.8227 -1.0928  o
 81.9228 -1.0927  o
 82.0228 -1.0926  o
 82.1228 -1.0925  o
 82.2228 -1.09239  o
 82.3229 -1.09229  o
 82.4229 -1.09218  o
 82.5229 -1.09207  o
 82.623 -1.09196  o
 82.723 -1.09185  o
 82.823 -1.09174  o
 82.923 -1.09162  o
 83.0231 -1.09151  o
 83.1231 -1.09139  o
 83.2231 -1.09127  o
 83.3231 -1.09116  o
 83.4232 -1.09104  o
 83.5232 -1.09092  o
 83.6232 -1.0908  o
 83.7233 -1.09068  o
 83.8233 -1.09055  o
 83.9233 -1.09043  o
 84.0233 -1.09031  o
 84.1234 -1.09018  o
 84.2234 -1.09006  o
 84.3234 -1.08993  o
 84.4235 -1.08981  o
 84.5235 -1.08968  o
 84.6235 -1.08955  o
 84.7235 -1.08943  o
 84.8236 -1.0893  o
 84.9236 -1.08917  o
 85.0236 -1.08905  o
 85.1236 -1.08892  o
 85.2237 -1.08879  o
 85.3237 -1.08866  o
 85.4237 -1.08854  o
 85.5238 -1.08841  o
 85.6238 -1.08828  o
 85.7238 -1.08815  o
 85.8238 -1.08802  o
 85.9239 -1.0879  o
 86.0239 -1.08777  o
 86.1239 -1.08764  o
 86.224 -1.08752  o
 86.324 -1.08739  o
 86.424 -1.08727  o
 86.524 -1.08714  o
 86.6241 -1.08702  o
 86.7241 -1.08689  o
 86.8241 -1.08677  o
 86.9241 -1.08665  o
 87.0242 -1.08653  o
 87.1242 -1.08641  o
 87.2242 -1.08629  o
 87.3243 -1.08617  o
 87.4243 -1.08605  o
 87.5243 -1.08593  o
 87.6243 -1.08582  o
 87.7244 -1.0857  o
 87.8244 -1.08559  o
 87.9244 -1.08548  o
 88.0245 -1.08536  o
 88.1245 -1.08525  o
 88.2245 -1.08514  o
 88.3245 -1.08504  o
 88.4246 -1.08493  o
 88.5246 -1.08483  o
 88.6246 -1.08472  o
 88.7246 -1.08462  o
 88.8247 -1.08452  o
 88.9247 -1.08442  o
 89.0247 -1.08432  o
 89.1248 -1.08423  o
 89.2248 -1.08414  o
 89.3248 -1.08404  o
 89.4248 -1.08395  o
 89.5249 -1.08387  o
 89.6249 -1.08378  o
 89.7249 -1.0837  o
 89.825 -1.08361  o
 89.925 -1.08353  o
 90.025 -1.08346  o
 90.125 -1.08338  o
 90.2251 -1.08331  o
 90.3251 -1.08324  o
 90.4251 -1.08317  o
 90.5251 -1.0831  o
 90.6252 -1.08304  o
 90.7252 -1.08297  o
 90.8252 -1.08291  o
 90.9253 -1.08285  o
 91.0253 -1.0828  o
 91.1253 -1.08274  o
 91.2253 -1.08269  o
 91.3254 -1.08264  o
 91.4254 -1.08259  o
 91.5254 -1.08254  o
 91.6255 -1.0825  o
 91.7255 -1.08245  o
 91.8255 -1.08241  o
 91.9255 -1.08237  o
 92.0256 -1.08233  o
 92.1256 -1.0823  o
 92.2256 -1.08226  o
 92.3256 -1.08223  o
 92.4257 -1.0822  o
 92.5257 -1.08217  o
 92.6257 -1.08214  o
 92.7258 -1.08212  o
 92.8258 -1.08209  o
 92.9258 -1.08207  o
 93.0258 -1.08205  o
 93.1259 -1.08203  o
 93.2259 -1.08201  o
 93.3259 -1.082  o
 93.426 -1.08198  o
 93.526 -1.08197  o
 93.626 -1.08196  o
 93.726 -1.08195  o
 93.8261 -1.08194  o
 93.9261 -1.08194  o
 94.0261 -1.08193  o
 94.1261 -1.08193  o
 94.2262 -1.08192  o
 94.3262 -1.08192  o
 94.4262 -1.08192  o
 94.5263 -1.08193  o
 94.6263 -1.08193  o
 94.7263 -1.08193  o
 94.8263 -1.08194  o
 94.9264 -1.08195  o
 95.0264 -1.08195  o
 95.1264 -1.08196  o
 95.2265 -1.08197  o
 95.3265 -1.08199  o
 95.4265 -1.082  o
 95.5265 -1.08201  o
 95.6266 -1.08203  o
 95.7266 -1.08205  o
 95.8266 -1.08206  o
 95.9266 -1.08208  o
 96.0267 -1.0821  o
 96.1267 -1.08213  o
 96.2267 -1.08215  o
 96.3268 -1.08217  o
 96.4268 -1.0822  o
 96.5268 -1.08222  o
 96.6268 -1.08225  o
 96.7269 -1.08227  o
 96.8269 -1.0823  o
 96.9269 -1.08233  o
 97.027 -1.08236  o
 97.127 -1.08239  o
 97.227 -1.08242  o
 97.327 -1.08246  o
 97.4271 -1.08249  o
 97.5271 -1.08253  o
 97.6271 -1.08256  o
 97.7271 -1.0826  o
 97.8272 -1.08263  o
 97.9272 -1.08267  o
 98.0272 -1.08271  o
